track_popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_occurences,duration_sec,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,subgenre_big room,subgenre_classic rock,subgenre_dance pop,subgenre_electro house,subgenre_electropop,subgenre_gangster rap,subgenre_hard rock,subgenre_hip hop,subgenre_hip pop,subgenre_indie poptimism,subgenre_latin hip hop,subgenre_latin pop,subgenre_neo soul,subgenre_new jack swing,subgenre_permanent wave,subgenre_pop edm,subgenre_post-teen pop,subgenre_progressive electro house,subgenre_reggaeton,subgenre_southern hip hop,subgenre_trap,subgenre_tropical,subgenre_urban contemporary,days_since_release
86,0.795,0.496,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,5,183.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520
86,0.872,0.391,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,2,119.133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3171
86,0.837,0.364,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,4,213.594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655
86,0.728,0.542,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,2,227.234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2429
86,0.639,0.791,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,4,222.347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2499
86,0.591,0.585,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,6,205.473,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303
86,0.815,0.518,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,3,177.667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754
86,0.671,0.529,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,1,165.82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699
86,0.563,0.564,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,5,162.596,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381
86,0.816,0.582,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,1,136.366,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408
86,0.841,0.728,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,3,243.837,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514
86,0.777,0.712,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,3,175.733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2541
86,0.599,0.448,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,1,263.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3346
85,0.826,0.73,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,1,157.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2354
85,0.584,0.607,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,5,194.827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338
85,0.67,0.668,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,6,179.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
85,0.746,0.45,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,3,232.853,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360
85,0.483,0.412,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,1,203.569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3052
85,0.358,0.557,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,4,211.467,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472
85,0.529,0.9,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4,104.591,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
85,0.748,0.524,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,10,244.96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563
85,0.932,0.547,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,3,176.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457
85,0.635,0.661,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,4,212.711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2408
85,0.698,0.454,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,4,260.64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499
85,0.791,0.862,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,6,214.847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947
85,0.711,0.757,-4.188,0,0.29,0.268,0.0,0.367,0.724,174.013,2,218.587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2394
85,0.511,0.363,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,1,200.379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3052
85,0.422,0.264,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,5,269.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627
85,0.605,0.822,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,3,187.147,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234
85,0.77,0.882,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,3,223.523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527
85,0.674,0.881,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,6,178.48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660
85,0.645,0.862,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,2,229.773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576
85,0.528,0.511,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,1,209.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2338
85,0.68,0.869,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,1,143.448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2352
85,0.421,0.131,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,1,291.796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2590
85,0.889,0.496,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,6,180.522,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709
85,0.522,0.128,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,3,187.932,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800
85,0.623,0.647,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987,1,185.787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
85,0.759,0.73,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,1,268.434,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828
85,0.689,0.516,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,4,190.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954
85,0.695,0.719,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,3,175.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2345
85,0.659,0.623,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,5,181.824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506
85,0.581,0.662,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,3,189.487,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688
85,0.787,0.713,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,2,148.759,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422
85,0.64,0.74,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,2,216.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941
84,0.692,0.809,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,4,190.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555
84,0.414,0.404,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,1,354.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18424
84,0.635,0.537,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,2,215.381,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337
84,0.876,0.733,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,3,148.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394
84,0.747,0.7,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,2,225.933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2569
84,0.793,0.937,-2.44,0,0.0336,0.366,4.27e-06,0.962,0.827,134.012,1,237.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2339
84,0.745,0.718,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,1,179.133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653
84,0.614,0.379,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,3,258.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4332
84,0.859,0.6,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,2,244.761,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
84,0.726,0.554,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,1,190.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2639
84,0.772,0.639,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,2,166.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520
84,0.694,0.77,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,3,184.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884
84,0.532,0.783,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,247.427,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868
84,0.778,0.573,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,2,198.849,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338
84,0.713,0.798,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,3,221.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2324
84,0.897,0.662,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,5,145.543,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765
84,0.797,0.533,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,1,146.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3171
84,0.732,0.75,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,1,182.707,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171
84,0.678,0.588,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,4,230.453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444
84,0.672,0.464,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,1,200.742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2437
84,0.63,0.804,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,2,220.293,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430
84,0.908,0.621,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,5,177.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304
84,0.866,0.53,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,5,197.973,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
84,0.703,0.594,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,5,114.893,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506
84,0.806,0.558,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,3,198.973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2464
84,0.765,0.523,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,217.307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3031
84,0.658,0.56,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.994,1,182.947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5599
84,0.753,0.657,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,6,184.732,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020
84,0.4,0.795,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,2,186.107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2464
84,0.781,0.768,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,2,213.309,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814
84,0.56,0.68,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,4,173.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850
84,0.678,0.533,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,1,180.953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2590
84,0.795,0.885,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,5,169.998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424
84,0.596,0.854,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,4,203.418,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877
84,0.554,0.498,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4,190.067,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541
84,0.816,0.726,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,3,253.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947
83,0.584,0.685,-7.811,1,0.425,0.0304,0.0,0.189,0.345,97.551,4,226.321,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387
83,0.837,0.791,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,1,184.436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2541
83,0.56,0.442,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,1,309.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8667
83,0.559,0.868,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,1,209.413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17339
83,0.59,0.642,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,174.444,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534
83,0.791,0.565,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,2,156.347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611
83,0.796,0.586,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,5,200.107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535
83,0.82,0.452,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,1,253.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15659
83,0.553,0.586,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,1,196.373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2863
83,0.682,0.919,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,2,159.736,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705
83,0.331,0.235,-7.7,1,0.0299,0.918,0.0,0.137,0.218,171.232,1,204.326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2975
83,0.842,0.801,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
83,0.617,0.635,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,2,247.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311
83,0.67,0.453,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,4,194.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486
83,0.548,0.847,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,2,297.787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8741
83,0.83,0.564,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,3,129.882,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478
83,0.376,0.43,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,1,177.323,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347
83,0.662,0.714,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,1,212.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3129
83,0.58,0.565,-7.065,0,0.0488,0.0671,0.0,0.135,0.138,112.986,2,242.253,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899
83,0.532,0.887,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,1,249.293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14730
83,0.671,0.373,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,2,295.893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16094
83,0.781,0.445,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,2,281.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4332
83,0.75,0.56,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,2,221.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
83,0.626,0.88,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,3,202.621,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3003
83,0.835,0.626,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,2,217.925,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863
83,0.696,0.601,-5.749,1,0.302,0.161,0.0,0.0974,0.408,91.924,2,254.413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2457
83,0.669,0.574,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,1,196.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2730
83,0.556,0.864,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,2,216.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320
83,0.75,0.789,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,1,157.133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
83,0.747,0.647,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,2,233.113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2436
83,0.733,0.71,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,5,239.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5457
83,0.762,0.7,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,209.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255
83,0.641,0.922,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,3,258.343,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4952
83,0.573,0.902,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,225.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14944
83,0.831,0.499,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,1,220.487,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338
83,0.697,0.683,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,3,186.987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
83,0.729,0.773,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,3,199.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2443
83,0.701,0.396,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,5,206.361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304
83,0.665,0.651,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,1,175.755,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699
83,0.599,0.887,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,8,193.837,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450
83,0.807,0.887,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4,229.184,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667
83,0.752,0.505,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,3,197.437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269
83,0.745,0.972,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,3,189.818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681
83,0.573,0.913,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,3,208.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17080
83,0.31,0.7,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,255.493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16716
